Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2013-12-02,1,0,0.0005,69727.6904104333,69692.82656522808
2013-12-06,0,1,0.0005,69692.82656522808,70085.38071443413
2013-12-13,1,0,0.0005,70679.90007669953,70644.56012666118
2013-12-31,0,1,0.0005,70644.56012666118,70915.8859601199
2014-01-01,1,0,0.0005,70915.8859601199,70880.42801713984
2014-02-17,0,1,0.0005,70880.42801713984,70954.63417589666
2014-02-20,1,0,0.0005,71275.26875719911,71239.63112282052
2014-03-03,0,1,0.0005,71239.63112282052,71564.27668726885
2014-03-04,1,0,0.0005,71564.27668726885,71528.49454892523
2014-03-07,0,1,0.0005,71528.49454892523,72160.91774214387
2014-03-12,1,0,0.0005,72242.9973049973,72206.8758063448
2014-03-13,0,1,0.0005,72206.8758063448,72412.33055026554
2014-03-14,1,0,0.0005,72412.33055026554,72376.12438499041
2014-03-17,0,1,0.0005,72376.12438499041,72588.2342145633
2014-03-20,1,0,0.0005,72681.22733010123,72644.88671643619
2014-05-07,0,1,0.0005,72644.88671643619,72894.39276102124
2014-05-08,1,0,0.0005,72894.39276102124,72857.94556464073
2014-07-01,0,1,0.0005,72857.94556464073,73083.4370436416
2014-07-02,1,0,0.0005,73083.4370436416,73046.8953251198
2015-04-06,0,1,0.0005,73046.8953251198,73882.69436156363
2015-04-07,1,0,0.0005,73882.69436156363,73845.75301438285
2015-04-30,0,1,0.0005,73845.75301438285,74779.92816068981
2015-05-04,1,0,0.0005,75451.99322816658,75414.2672315525
2015-05-07,0,1,0.0005,75414.2672315525,76415.41847033086
2015-05-08,1,0,0.0005,76415.41847033086,76377.21076109569
2015-05-14,0,1,0.0005,76377.21076109569,77212.20164397937
2015-05-19,1,0,0.0005,77854.16631610133,77815.23923294328
2015-06-18,0,1,0.0005,77815.23923294328,78656.97467324756
2015-06-23,1,0,0.0005,78677.54891095895,78638.21013650348
2015-08-13,0,1,0.0005,78638.21013650348,79441.32466042273
2015-08-14,1,0,0.0005,79441.32466042273,79401.60399809253
2015-08-21,0,1,0.0005,79401.60399809253,80206.79912355728
2015-08-26,1,0,0.0005,82657.66319182365,82616.33436022775
2015-10-15,0,1,0.0005,82616.33436022775,83229.43665698523
2015-10-16,1,0,0.0005,83229.43665698523,83187.82193865674
2015-12-04,0,1,0.0005,83187.82193865674,85487.57848063462
2015-12-07,1,0,0.0005,85487.57848063462,85444.83469139431
2015-12-10,0,1,0.0005,85444.83469139431,86369.11936851732
2015-12-11,1,0,0.0005,86369.11936851732,86325.93480883307
2016-02-04,0,1,0.0005,86325.93480883307,87608.17451215642
2016-02-08,1,0,0.0005,88464.4993385941,88420.26708892481
2016-02-10,0,1,0.0005,88420.26708892481,89164.16015015096
2016-02-11,1,0,0.0005,89164.16015015096,89119.57807007589
2016-02-12,0,1,0.0005,89119.57807007589,89367.04806406396
2016-02-15,1,0,0.0005,89367.04806406396,89322.36454003194
2016-03-17,0,1,0.0005,89322.36454003194,90157.21664729032
2016-03-21,1,0,0.0005,90949.63737914084,90904.16256045128
2016-03-31,0,1,0.0005,90904.16256045128,91201.17520683973
2016-04-05,1,0,0.0005,91646.05639498252,91600.23336678503
2016-04-07,0,1,0.0005,91600.23336678503,91739.15663026359
2016-04-08,1,0,0.0005,91739.15663026359,91693.28705194847
2016-04-12,0,1,0.0005,91693.28705194847,91726.92956670791
2016-04-13,1,0,0.0005,91726.92956670791,91681.06610192456
2016-05-02,0,1,0.0005,91681.06610192456,92496.09596922479
2016-05-04,1,0,0.0005,92994.71171778234,92948.21436192346
2016-08-01,0,1,0.0005,92948.21436192346,93600.83528649076
2016-08-02,1,0,0.0005,93600.83528649076,93554.03486884752
2016-08-03,0,1,0.0005,93554.03486884752,93933.45961622756
2016-08-04,1,0,0.0005,93933.45961622756,93886.49288641945
2016-08-17,0,1,0.0005,93886.49288641945,94608.16246840186
2016-08-22,1,0,0.0005,95223.35038618777,95175.73871099469
2017-01-13,0,1,0.0005,95175.73871099469,95299.77262107591
2017-01-17,1,0,0.0005,95406.0769436317,95358.3739051599
2017-01-18,0,1,0.0005,95358.3739051599,96150.5559208416
2017-01-19,1,0,0.0005,96150.5559208416,96102.48064288117
2017-01-23,0,1,0.0005,96102.48064288117,96540.2124466566
2017-01-25,1,0,0.0005,96963.13445160579,96914.65288437999
2017-02-01,0,1,0.0005,96914.65288437999,97724.10945420156
2017-02-02,1,0,0.0005,97724.10945420156,97675.24739947447
2017-03-13,0,1,0.0005,97675.24739947447,98651.5849807856
2017-03-14,1,0,0.0005,98651.5849807856,98602.25918829521
2017-03-16,0,1,0.0005,98602.25918829521,99711.84416719899
2017-03-20,1,0,0.0005,100052.90536101485,100002.87890833436
2017-03-22,0,1,0.0005,100002.87890833436,100646.79933887483
2017-03-23,1,0,0.0005,100646.79933887483,100596.4759392054
2017-03-27,0,1,0.0005,100596.4759392054,101156.6073946274
2017-03-29,1,0,0.0005,101263.11810761833,101212.48654856453
2017-04-24,0,1,0.0005,101212.48654856453,102653.13200292364
2017-04-25,1,0,0.0005,102653.13200292364,102601.80543692218
2017-04-26,0,1,0.0005,102601.80543692218,103147.52777912025
2017-04-27,1,0,0.0005,103147.52777912025,103095.9540152307
2017-05-03,0,1,0.0005,103095.9540152307,103296.63572876045
2017-05-04,1,0,0.0005,103296.63572876045,103244.98741089608
2017-05-05,0,1,0.0005,103244.98741089608,104067.21788008507
2017-05-08,1,0,0.0005,104067.21788008507,104015.18427114503
2017-05-16,0,1,0.0005,104015.18427114503,104480.48466764382
2017-05-19,1,0,0.0005,106134.38107514541,106081.31388460785
2017-05-22,0,1,0.0005,106081.31388460785,106895.97519083344
2017-05-24,1,0,0.0005,107219.86865567796,107166.25872135012
2017-06-01,0,1,0.0005,107166.25872135012,107799.6886728754
2017-06-02,1,0,0.0005,107799.6886728754,107745.78882853898
2017-06-05,0,1,0.0005,107745.78882853898,108314.8627897799
2017-06-06,1,0,0.0005,108314.8627897799,108260.70535838502
2017-06-28,0,1,0.0005,108260.70535838502,109702.43484771933
2017-07-03,1,0,0.0005,110691.74358275696,110636.39771096558
2017-07-12,0,1,0.0005,110636.39771096558,111259.41905920238
2017-07-13,1,0,0.0005,111259.41905920238,111203.78934967279
2017-07-17,0,1,0.0005,111203.78934967279,111842.77547089675
2017-07-18,1,0,0.0005,111842.77547089675,111786.8540831613
2017-07-19,0,1,0.0005,111786.8540831613,112463.19784418437
2017-07-20,1,0,0.0005,112463.19784418437,112406.96624526229
2017-07-21,0,1,0.0005,112406.96624526229,113324.28271863084
2017-07-25,1,0,0.0005,113839.40151557812,113782.48181482033
2017-07-27,0,1,0.0005,113782.48181482033,114538.0288653926
2017-07-28,1,0,0.0005,114538.0288653926,114480.7598509599
2017-07-31,0,1,0.0005,114480.7598509599,114996.33494111557
2017-08-02,1,0,0.0005,115745.81855281856,115687.94564354216
2017-08-03,0,1,0.0005,115687.94564354216,116020.18782861654
2017-08-07,1,0,0.0005,116350.6406853674,116292.46536502472
2017-08-28,0,1,0.0005,116292.46536502472,117699.74069195265
2017-08-31,1,0,0.0005,117882.82333368456,117823.88192201772
2017-09-08,0,1,0.0005,117823.88192201772,118761.36777260182
2017-09-11,1,0,0.0005,118761.36777260182,118701.98708871553
2017-11-24,0,1,0.0005,118701.98708871553,119035.97517359322
2017-11-28,1,0,0.0005,119762.05064982665,119702.16962450174
2017-12-28,0,1,0.0005,119702.16962450174,120074.59915174972
