Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2016-11-01,1,0,0.0005,8913.517309767069,8899.86138211905
2016-11-02,0,1,0.0005,8899.86138211905,8895.411451427992
2016-11-03,1,0,0.0005,8895.411451427992,8923.480906944706
2016-12-06,0,1,0.0005,8923.480906944706,8919.019166491235
2016-12-07,1,0,0.0005,8919.019166491235,8883.909819469496
2017-01-06,0,1,0.0005,8883.909819469496,8879.467864559761
2017-01-09,1,0,0.0005,8879.467864559761,8812.808278700832
2017-02-01,0,1,0.0005,8812.808278700832,8808.401874561481
2017-02-02,1,0,0.0005,8808.401874561481,8774.26120911092
2017-03-06,0,1,0.0005,8774.26120911092,8769.874078506366
2017-03-07,1,0,0.0005,8769.874078506366,8731.373329693892
2017-03-13,0,1,0.0005,8731.373329693892,8727.007643029045
2017-03-14,1,0,0.0005,8727.007643029045,8691.076309446671
2017-03-16,0,1,0.0005,8691.076309446671,8686.730771291948
2017-03-17,1,0,0.0005,8686.730771291948,8712.100092417706
2017-04-19,0,1,0.0005,8712.100092417706,8707.744042371498
2017-04-20,1,0,0.0005,8707.744042371498,8692.279595913344
2017-04-24,0,1,0.0005,8692.279595913344,8687.933456115388
2017-04-25,1,0,0.0005,8687.933456115388,8676.317389929352
2017-05-05,0,1,0.0005,8676.317389929352,8671.979231234389
2017-05-08,1,0,0.0005,8671.979231234389,8654.700894969877
2017-05-17,0,1,0.0005,8654.700894969877,8650.373544522394
2017-05-18,1,0,0.0005,8650.373544522394,8694.551929344676
2017-06-28,0,1,0.0005,8694.551929344676,8690.204653380004
2017-06-29,1,0,0.0005,8690.204653380004,8719.13055993007
2017-07-21,0,1,0.0005,8719.13055993007,8714.770994650105
2017-07-24,1,0,0.0005,8714.770994650105,8750.026852164265
2017-08-28,0,1,0.0005,8750.026852164265,8745.651838738184
2017-08-29,1,0,0.0005,8745.651838738184,8750.063914092858
2017-11-15,0,1,0.0005,8750.063914092858,8745.688882135812
2017-11-17,1,0,0.0005,8745.688882135812,8729.875818563965
2017-12-14,0,1,0.0005,8729.875818563965,8725.510880654683
2017-12-15,1,0,0.0005,8725.510880654683,8676.134052688585
2018-01-15,0,1,0.0005,8676.134052688585,8671.795985662242
2018-01-16,1,0,0.0005,8671.795985662242,8721.444010846617
2018-02-15,0,1,0.0005,8721.444010846617,8717.083288841193
2018-02-16,1,0,0.0005,8717.083288841193,8738.083981992857
2018-03-27,0,1,0.0005,8738.083981992857,8733.71494000186
2018-03-28,1,0,0.0005,8733.71494000186,8694.492858885562
2018-05-31,0,1,0.0005,8694.492858885562,8690.14561245612
2018-06-01,1,0,0.0005,8690.14561245612,8705.085825880979
2018-07-23,0,1,0.0005,8705.085825880979,8700.733282968038
2018-07-24,1,0,0.0005,8700.733282968038,8660.90293688077
2018-08-27,0,1,0.0005,8660.90293688077,8656.57248541233
2018-08-28,1,0,0.0005,8656.57248541233,8677.997138383655
2018-09-21,0,1,0.0005,8677.997138383655,8673.658139814463
2018-09-24,1,0,0.0005,8673.658139814463,8650.955987963616
2018-11-02,0,1,0.0005,8650.955987963616,8646.630509969635
2018-11-05,1,0,0.0005,8646.630509969635,8637.970034043681
2019-01-10,0,1,0.0005,8637.970034043681,8633.65104902666
2019-01-11,1,0,0.0005,8633.65104902666,8595.780173710626
2019-01-28,0,1,0.0005,8595.780173710626,8591.48228362377
2019-01-29,1,0,0.0005,8591.48228362377,8599.943198174022
2019-03-21,0,1,0.0005,8599.943198174022,8595.643226574935
2019-03-22,1,0,0.0005,8595.643226574935,8551.458028392537
2019-06-04,0,1,0.0005,8551.458028392537,8547.18229937834
2019-06-05,1,0,0.0005,8547.18229937834,8548.774783406792
2019-06-24,0,1,0.0005,8548.774783406792,8544.50039601509
2019-06-25,1,0,0.0005,8544.50039601509,8551.908433831484
2019-08-06,0,1,0.0005,8551.908433831484,8547.63247961457
2019-08-07,1,0,0.0005,8547.63247961457,8515.340786284072
2019-08-26,0,1,0.0005,8515.340786284072,8511.083115890931
2019-08-27,1,0,0.0005,8511.083115890931,8476.721686913364
2019-12-03,0,1,0.0005,8476.721686913364,8472.483326069909
2019-12-04,1,0,0.0005,8472.483326069909,8472.941563021492
2019-12-13,0,1,0.0005,8472.941563021492,8468.705092239981
2019-12-16,1,0,0.0005,8468.705092239981,8417.708487387003
2019-12-30,0,1,0.0005,8417.708487387003,8413.49963314331
2019-12-31,1,0,0.0005,8413.49963314331,8424.321758462216
2020-02-03,0,1,0.0005,8424.321758462216,8420.109597582985
2020-02-04,1,0,0.0005,8420.109597582985,8395.474375387741
2020-02-28,0,1,0.0005,8395.474375387741,8391.276638200048
2020-03-02,1,0,0.0005,8391.276638200048,8428.24701227188
2020-03-03,0,1,0.0005,8428.24701227188,8424.032888765745
2020-03-04,1,0,0.0005,8424.032888765745,8447.46626699939
2020-03-09,0,1,0.0005,8447.46626699939,8443.24253386589
2020-03-10,1,0,0.0005,8443.24253386589,8447.870318546578
2020-07-28,0,1,0.0005,8447.870318546578,8443.646383387306
2020-07-29,1,0,0.0005,8443.646383387306,8403.130475880838
2020-11-04,0,1,0.0005,8403.130475880838,8398.928910642899
2020-11-05,1,0,0.0005,8398.928910642899,8373.614653615121
2020-12-02,0,1,0.0005,8373.614653615121,8369.427846288314
2020-12-03,1,0,0.0005,8369.427846288314,8393.078846096836
2021-02-08,0,1,0.0005,8393.078846096836,8388.882306673788
2021-02-09,1,0,0.0005,8388.882306673788,8388.04449177847
2021-04-20,0,1,0.0005,8388.04449177847,8383.850469532581
2021-04-21,1,0,0.0005,8383.850469532581,8370.67606472399
2021-04-26,0,1,0.0005,8370.67606472399,8366.490726691629
2021-04-27,1,0,0.0005,8366.490726691629,8356.644695642686
2021-05-10,0,1,0.0005,8356.644695642686,8352.466373294865
2021-05-11,1,0,0.0005,8352.466373294865,8327.577687805458
2021-08-16,0,1,0.0005,8327.577687805458,8323.413898961557
2021-08-17,1,0,0.0005,8323.413898961557,8308.852043254621
2021-10-14,0,1,0.0005,8308.852043254621,8304.697617232994
2021-10-15,1,0,0.0005,8304.697617232994,8294.767783742367
2021-10-29,0,1,0.0005,8294.767783742367,8290.620399850497
2021-11-01,1,0,0.0005,8290.620399850497,8195.918267648814
2022-01-13,0,1,0.0005,8195.918267648814,8191.820308514991
2022-01-14,1,0,0.0005,8191.820308514991,8198.791041739698
2022-02-04,0,1,0.0005,8198.791041739698,8194.69164621883
2022-02-07,1,0,0.0005,8194.69164621883,8204.475825823061
2022-03-10,0,1,0.0005,8204.475825823061,8200.37358791015
2022-03-11,1,0,0.0005,8200.37358791015,8151.80727736713
2022-05-18,0,1,0.0005,8151.80727736713,8147.731373728447
2022-05-19,1,0,0.0005,8147.731373728447,8085.426154589498
2023-01-09,0,1,0.0005,8085.426154589498,8081.383441512204
2023-01-10,1,0,0.0005,8081.383441512204,8135.421632495046
2023-02-02,0,1,0.0005,8135.421632495046,8131.3539216787985
2023-02-03,1,0,0.0005,8131.3539216787985,8047.356249415731
2023-03-02,0,1,0.0005,8047.356249415731,8043.332571291024
2023-03-03,1,0,0.0005,8043.332571291024,7986.963002636657
2023-06-09,0,1,0.0005,7986.963002636657,7982.969521135339
2023-06-12,1,0,0.0005,7982.969521135339,7955.42740687288
2023-06-16,0,1,0.0005,7955.42740687288,7951.449693169444
2023-06-19,1,0,0.0005,7951.449693169444,7944.689386140468
2023-07-13,0,1,0.0005,7944.689386140468,7940.717041447398
2023-07-14,1,0,0.0005,7940.717041447398,7992.784096432418
2023-10-24,0,1,0.0005,7992.784096432418,7988.787704384202
2023-10-25,1,0,0.0005,7988.787704384202,7928.8168578460745
2023-11-06,0,1,0.0005,7928.8168578460745,7924.852449417152
2023-11-07,1,0,0.0005,7924.852449417152,7913.068509461005
2023-11-15,0,1,0.0005,7913.068509461005,7909.111975206275
2023-11-16,1,0,0.0005,7909.111975206275,7887.883144351509
2023-12-14,0,1,0.0005,7887.883144351509,7883.939202779334
2023-12-18,1,0,0.0005,7961.3907048997,7885.874690770631
2024-02-02,0,1,0.0005,7885.874690770631,7881.931753425246
2024-02-05,1,0,0.0005,7881.931753425246,7809.121564612073
2024-03-21,0,1,0.0005,7809.121564612073,7805.217003829767
2024-03-22,1,0,0.0005,7805.217003829767,7747.716401345535
2024-04-04,0,1,0.0005,7747.716401345535,7743.842543144862
